~classes
ids,id
UGLB_CSA_Inf_GCM_East_Vet_9	137
UGLB_USA_Inf_GCM_East_0	140
UGLB_USA_Inf_GCM_East_1	141
UGLB_USA_Inf_GCM_East_2	142
UGLB_USA_Inf_GCM_East_3	143
UGLB_USA_Inf_GCM_East_4	144
UGLB_USA_Inf_GCM_East_5	145
UGLB_USA_Inf_GCM_East_6	146
UGLB_USA_Inf_GCM_East_7	147
UGLB_USA_Inf_GCM_East_8	148
UGLB_USA_Inf_GCM_East_9	149
UGLB_USA_Inf_GCM_East_10	150
UGLB_USA_Inf_GCM_East_11	151
UGLB_USA_Inf_GCM_East_12	152
UGLB_USA_Inf_GCM_East_13	153
UGLB_USA_Inf_GCM_East_14	154
UGLB_USA_Inf_GCM_East_15	155
UGLB_USA_Inf_GCM_East_16	156
UGLB_USA_Inf_GCM_East_17	157
UGLB_USA_Inf_GCM_East_18	158
UGLB_USA_Inf_GCM_East_19	159
UGLB_USA_Inf_GCM_East_Vet_0	160
UGLB_USA_Inf_GCM_East_Vet_1	161
UGLB_USA_Inf_GCM_East_Vet_2	162
UGLB_USA_Inf_GCM_East_Vet_3	163
UGLB_USA_Inf_GCM_East_Vet_4	164
UGLB_USA_Inf_GCM_East_Vet_5	165
UGLB_USA_Inf_GCM_East_Vet_6	166
UGLB_USA_Inf_GCM_East_Vet_7	167
UGLB_USA_Inf_GCM_East_Vet_8	168
UGLB_USA_Inf_GCM_East_Vet_9	169
UGLB_USA_Inf_GCM_East_Vet_10	170
UGLB_USA_Inf_GCM_East_Vet_11	171
UGLB_USA_Inf_GCM_East_Vet_12	172
UGLB_USA_Inf_GCM_East_Vet_13	173
UGLB_USA_Inf_GCM_East_Vet_14	174
UGLB_USA_Inf_GCM_East_Vet_15	175
UGLB_USA_Inf_GCM_East_Vet_16	176
UGLB_USA_Inf_GCM_East_Vet_17	177
UGLB_USA_Inf_GCM_East_Vet_18	178
UGLB_USA_Inf_GCM_East_Vet_19	179
	
	
UGLB_USA_Inf_GCM_West_0	180
UGLB_USA_Inf_GCM_West_1	181
UGLB_USA_Inf_GCM_West_2	182
UGLB_USA_Inf_GCM_West_3	183
UGLB_USA_Inf_GCM_West_4	184
UGLB_USA_Inf_GCM_West_5	185
UGLB_USA_Inf_GCM_West_6	186
UGLB_USA_Inf_GCM_West_7	187
UGLB_USA_Inf_GCM_West_8	188
UGLB_USA_Inf_GCM_West_9	189
UGLB_USA_Inf_GCM_West_10	190
UGLB_USA_Inf_GCM_West_11	191
UGLB_USA_Inf_GCM_West_12	192
UGLB_USA_Inf_GCM_West_13	193
UGLB_USA_Inf_GCM_West_14	194
UGLB_USA_Inf_GCM_West_15	195
UGLB_USA_Inf_GCM_West_16	196
UGLB_USA_Inf_GCM_West_17	197
UGLB_USA_Inf_GCM_West_18	198
UGLB_USA_Inf_GCM_West_19	199
UGLB_USA_Inf_GCM_West_Vet_0	200
UGLB_USA_Inf_GCM_West_Vet_1	201
UGLB_USA_Inf_GCM_West_Vet_2	202
UGLB_USA_Inf_GCM_West_Vet_3	203
UGLB_USA_Inf_GCM_West_Vet_4	204
UGLB_USA_Inf_GCM_West_Vet_5	205
UGLB_USA_Inf_GCM_West_Vet_6	206
UGLB_USA_Inf_GCM_West_Vet_7	207
UGLB_USA_Inf_GCM_West_Vet_8	208
UGLB_USA_Inf_GCM_West_Vet_9	209
UGLB_USA_Inf_GCM_West_Vet_10	210
UGLB_USA_Inf_GCM_West_Vet_11	211
UGLB_USA_Inf_GCM_West_Vet_12	212
UGLB_USA_Inf_GCM_West_Vet_13	213
UGLB_USA_Inf_GCM_West_Vet_14	214
UGLB_USA_Inf_GCM_West_Vet_15	215
UGLB_USA_Inf_GCM_West_Vet_16	216
UGLB_USA_Inf_GCM_West_Vet_17	217
UGLB_USA_Inf_GCM_West_Vet_18	218
UGLB_USA_Inf_GCM_West_Vet_19	219
